input,prediction,label
People who were bitten by mosquito were the most common in lowincome areas but the highest percentage of people among mosquito bloodsucking hosts was from the middleincome area, 모기에 물린 사람은 저소득층에서 가장 많았지만 모기 채혈 숙주자 중 가장 높은 비율이 중간소득 지역 출신인 미식기상수리상수리상수리상,모기에게 물린 사람도 저소득 구역에서 가장 많았지만 모기의 흡혈 숙주 중에서 사람이 차지하는 비율이 가장 높은 곳은 중위소득 구역이었다
Experimental results reveal that each of the correction methods shows conditionsensitive performance In other words each method performs better under the test conditions where the method was developed than it does under other conditions, 실험 결과 각 교정방법은 조건감응 성능을 보여주는데 다른 조건에서 다른 조건에서 어수선상수리상수리상수리상수술보다 방법이 개발된,실험 결과에 따르면 각 보정 방법은 조건에 민감한 성능을 보여준다 즉 방법이 개발된 테스트 조건에서 다른 조건에서보다 성능이 우수하다
Originally protocol is a diplomatic practice to respect and honor the other party, 원래 프로토콜은 상대방을 존중하고 기리는 외교 관행이다 [SEP],본디 의전은 상대방을 존중하고 예우하기 위한 외교적 관행이다
The supercooling technology exists in a liquid or gaseous state without freezing beyond the freezing point and water that maintains a liquid state even at below zero corresponds to a supercooling phenomenon, 초냉각 기술은 동결점을 넘어서 액체상태로 존재하며 영하에서도 액체상태를 유지하는 물은 초냉각 현상에 해당한다 [SEP],과냉각 기술은 동결점을 넘어도 얼지 않고 액체 또는 기체 상태로 존재하는 것으로 영하에서도 액체 상태를 유지하는 물이 바로 과냉각 현상에 해당한다
Lease is one of the most used legal systems in our society whether it is land housing or shopping, 임대차는 토지주택이든 상가든 어수선 어수선 어수선 어수,임대차는 토지든 주택이든 상가든 우리 사회에서 가장 많이 활용되는 법제도 중의 하나임에 틀림없다
Among them the controversial part is the restriction on the sale of private equity funds by banks and it means that not only private equity but also trust sales which have not been controversial are subject to restriction, 이 가운데 논란이 된 부분은 은행의 사모펀드 판매제한으로 그동안 논란이 없었던 신탁매출도 제한대상이 되는데다리더파리더파리더리포리,이 가운데 논란이 되고 있는 부분은 은행의 고난도 사모펀드 판매 제한으로 사모펀드 뿐만 아니라 그동안 별다른 논란이 없었던 신탁 판매까지 제한하는 내용이다
Therefore the need for a partnership project to help the generation of children in need was emphasized, 이에 어려운 아동 세대를 돕기 위한 파트너십 프로젝트가 필요했다 [SEP],따라서 요보호 아동 세대에게 도움을 주는 결연 사업의 필요성이 강조되게 되었다
In addition in the analysis by cancer type and by period before death it was calculated only for the group in which cancerrelated medical expenses were incurred for one year before death, 또한 암종별 및 사망 전 1년간 암 관련 의료비가 발생한 집단에 한해 계산했다 [SEP],그 외 사망 전 시기별 암 종류별 분석에서는 사망 전 1년간 암 관련 의료비가 발생한 집단에 한하여 산출하였다
The duration of the vibration of the first vibration generating device may be different from the duration of the vibration of the second vibration generating device, 제1 진동 발생장치의 진동 지속시간은 제2 진동발생장치의 진동 지속시간과 어수선 어수선상,상기 제1 진동 발생 장치의 진동의 지속 시간은 상기 제2 진동 발생 장치의 진동의 지속 시간과 상이할 수 있다
By working period reporting obligators who are more than 10 years have the highest interest in child abuse public service advertisements, 근무기간별로는 10년 이상 신고 의무자가 아동학대 공익광고물인 어수선상어,근무 기간별로는 10년 이상인 신고 의무자가 아동학대 공익광고에 대한 관심도가 가장 높았다
Upon multivariate analysis it was found that TC and HDLC were associated with eGFR among our study subjects, 다변량 분석 결과 TC와 HDLC는 연구대상 중 에이지파 어수선 어수선상수리,다변량 분석 결과 TC와 HDLC는 연구 대상 중 eGFR과 관련이 있는 것으로 밝혀졌다
The fact that it is the first type of fund formed by Korean venture investment is interpreted as a factor that attracted the interest of the venture capital industry, 국내 벤처투자가 최초로 조성한 펀드 유형이라는 점은 벤처캐피털 업계의 관심을 끌었던 요인으로 풀이된다 [SEP],한국벤처투자가 처음 결성하는 형식의 펀드라는 점이 벤처캐피털 업계의 관심을 끈 요인으로 해석된다
He said that the delay in the appearance of the rock crab ahead of the summer season was a good thing for him, 그는 여름 시즌을 앞두고 바지락대 출현 지연이 유착륙기계열 어수선상어,서머 시즌을 앞두고 바위게의 등장 시간이 늦춰진 건 자신에게 호재로 작용했다고 말했다
People with existing loans cannot apply because of their low credit rating and if they prepare documents with difficulty they often fail to meet the standards he added, 그는 기존 대출을 받은 사람은 신용등급이 낮아 신청할 수 없고 난이도가 높은 서류를 준비하면 어수선 어수선,기존 대출이 있는 사람들은 신용 등급이 낮아 신청할 수 없고 힘들게 서류를 준비해서 가면 기준 미달로 못 하는 경우가 많다고도 덧붙였다
If we look at the incidence rate per 100000 people Daegu is the highest with 126 people per 100000 people and North Gyeongsang Province has about 234 people per 100000 people Jeong explained, 정씨는 인구 10만명당 발병률을 보면 대구가 인구 10만명당 126명으로 가장 많고 경북은 인구 10만명당 234명이며 어수,정 본부장은 인구 10만명당 발생률을 살펴보면 대구가 10만명당 126명으로 가장 높고 경북이 10만명당 234명 정도라고 설명했다
The record alone cannot be considered for Ieodo of the previous period, 기록만으로는 이전 시기의 이어도 어설치사상보,이 기록만 갖고는 그 이전 시기의 이어도를 고찰할 수 없다
Chung left the Liberty Korea Party the previous day but controversy has continued, 정 전 의원은 전날 자유한국당을 떠났지만 파편 어수,정 의원은 전날 자유한국당을 탈당했으나 논란이 끊이지 않고 있다
In front of Jakartas Bung Karno Stadium where Indonesia played a large advertisement was set up by a famous sports goods company showing him shooting, 인도네시아가 치른 자카르타 번카노 스타디움 앞에는 그가 사격한 어수선 어수선상수리상,인도네시아가 경기한 자카르타의 붕카르노 경기장 앞엔 그가 슛을 하는 모습을 담은 유명 스포츠 용품회사의 대형 광고가 세워질 정도였다
Well start by thinking about where logic can start to kick in, 우리는 어설프리포어리 오리퍼리 오,우리는 먼저 논리가 어디서 작동을 시작하는 지부터 생각해 본다
However the WSJ added that checking accounts contain important information such as peoples income and purchasing preferences, 다만 확인계정에는 국민의 소득과 구매 선호도 어수선 어수선 어수선,하지만 WSJ는 당좌예금 계좌엔 사람들의 소득과 구매 성향 등 중요한 정보가 포함돼 있다고 덧붙였다
In order for the Financial Supervisory Service to conduct a comprehensive inspection of financial companies in the future it must notify them a month in advance, 금융감독원이 향후 금융회사 종합검사를 실시하기 위해서는 한 달 전에는 어수선 어수선상수리상,앞으로 금융감독원이 금융사에 종합검사를 나가려면 한 달 전에 미리 알려 줘야 한다
In the case of homes or workplaces using LPG gas one needs to check whether the connection of gas hoses pipes vessels is not loose, LPG 가스를 사용하는 가정이나 사업장의 경우 가스호스 배관의 연결이 느슨하지 않는지 어수선상수리상수,엘피지LPG 가스를 쓰는 가정이나 사업장의 경우 가스 호스나 배관 용기 등의 연결 부위가 느슨하지 않은지 확인해야 한다
