input,prediction,label
롯데 자이언츠가 기존 외국인 투수 브룩스 레일리30와 재계약하고 제이크 톰슨24을 신규 영입하며 외국인 원투 펀치 구성을 마쳤다, Lotte Giants renewed their contract with the existing foreign pitcher Brooks Raley 30 and recruited a new foreign onetwo punch composition Choi Daejunggin Jam,The Lotte Giants have renewed their contract with the existing foreign pitcher Brooks Raley 30 and have signed Jake Thompson 24 to form a foreign onetwo punch
그림 6은 50ppm C2H5OH 및 CH3COCH3의 가스 감지 특성을 보여줍니다, Figure 6 shows the gas sensing characteristics of 50 ppm C2H5OH and CH3COOCH3COC,Figure 6 shows their gas sensing properties to 50ppm C2H5OH and CH3COCH3
동서고가로 시외방향은 곡선지역과 내리막길이 겹치면서 비가 올 경우 제동장치가 상대적으로 취약한 화물차 사고가 빈발하고 있다, In the outline direction of EastWest highway freight car accidents with relatively weak braking devices in case of rain the braked gunpok jeang e,Due to the combination of curved areas and downhill roads in Dongseo Expressway cargo trucks which have a relatively weak brake are frequently involved in accidents in the event of rain
U 자형 전구관제조를 위해 입설관을 2개로 버너 노즐을 여러개로 한 고안이 현저히 진보된 고안인지 여부소극, Whether the design with two standing officers and several burner nozzles is a remarkably advanced design negatively advanced design negative yonghoegin horse e,Whether the design with two standing tubes and several burner nozzles for U shaped bulb tube is a remarkably advanced design negative
채권금리 급등세가 진정되자 한동안 머무르던 마이너스 수익률에서 조금씩 벗어나는 양상이다, As the bond rate calmed down the negative return rate which had been staying for a while while is gradually moving away from the negative returns,As the bond rate surge calms down it is gradually getting out of the negative return rates that have been staying for some time
사이버 모델하우스를 이용할 의향이 있냐는 질문에는 92인 3835명이 있다라고 응답했다, When asked if they were willing to use the cyber model house 9835 people or 92 said they were y,When people were asked if they were willing to use a cyber model house 92 or 3835 people answered Yes I am
긍정적과 부정적인 리뷰는 호텔에 대한 소비자의 인식을 높이는 반면 긍정적인 리뷰는 호텔에 대한 태도를 개선할 수 있다, Positive and negative reviews raise consumers perception of hotels while positive reviews can improve their attitude toward hotels while positive reviews can improve their attitude toward,Positive and negative reviews increase consumer perception of hotels while positive reviews can improve attitudes toward the hotel
개구부OP는 돌출부SPP가 삽입될 수 있는 홈OP2을 더 구비할 수 있다, The opening OP can further include a groove OP2 where the protruding part SPP can be inserted into,The opening OP may further include a groove OPH into which the protrusion SPP may be inserted
노이즈 캔슬링 기능이 효과적으로 작동한 덕에 친구는 혹시 소리는 안 내고 입 모양만 움직이고 있는 것 아니냐고 물었다, Because of the effective noise canceling function the friend asked Do you think the baby is moving only in the shape of mouth without making sounds and the horse,Thanks to the effective noise cancelling function a friend asked if I was moving my mouth without making any sound
저희는 현 사업을 추진하기 위해 모든 노력을 강구하였고 결론적으로 좋은 결과를 도출했습니다, We have made all our efforts to push ahead with the current project and concluded good results are,In order to press ahead with current business we expended all our efforts and produced a fine result
도 7은 본 발명의 일 실시예에 따른 RF 코일700의 구조를 나타낸 도면이다, FIG 7 is a diagram showing the structure of RF coil 700 according to an embodiment of the,FIG 7 is a diagram showing the structure of an RF coil 700 according to an embodiment of the present invention
지수는 809포인트 내린 67357로 개장한 뒤 하락폭이 커졌다, After the index opened at 67357 the decline has increased by 809 points the fall widened including the,The drop in the index became larger after opening with the index indicating 67357 which was decreased by 809 points
눈이 많이 와서 학원 수업이 일찍 끝났어, The academy class ended early due to the snowy loudly,The class in the academy finished early because of heavy snow
21년 이상 흘러야 가능할 것이란 응답은 312에서 142로 줄었고 아예 불가능할 것으로 예상하는 비율도 202에서 96로 감소했다, The response that it will be possible only for more than 21 years decreased from 312 to 142 and the rate expected to be impossible at all also decreased from 202,The number of respondents who said it would be possible only 21 years later fell from 312 percent to 142 percent while the percentage of those who expected it to be impossible at all also declined from 202 percent to 96 percent
나는 플라톤주의를 좋아하지만 그의 순수주의적 관점에서 본 플라톤주의는 크게 매력적으로 보이지 않는다, I like Platonism but Platonism from his pureist perspective does not seem very attractive as a,I like Platonism but Platonism from his purist point of view doesnt look very attractive
닝샤는 중국 국무원에서 지정한 현대농업 절수농업 친환경농업의 3대 시범지역으로 황하가 통과하는 북부는 최고의 농경지로 평가받고 있는 지역이기도 하다, Ningxa is one of the three pilot areas of modern farming water and ecofriendly agriculture designated by the Chinese State Council and the northern part of the Hwanghai is considered the best agricultural land Daeja,Ningxia is one of the 3 demonstration regions of modern agriculture water saving agriculture and ecofriendly agriculture which was designated by the State Council of the Peoples Republic of China The northern region where Yellow River passes through is a region where it is known for the best agricultural site
